iso3c,country,date,SPI.D1.MSC,SPI.D1.1.SNAU,SPI.D1.2.NABY,SPI.D1.3.CNIN,SPI.D1.4.CPIBY,SPI.D1.5.HOUS,SPI.D1.6.EMPL,SPI.D1.7.CGOV,SPI.D1.8.FINA,SPI.D1.9.MONY,SPI.D1.10.IDDS,SPI.D1.11.CRVS,SPI.D1.12.GSBP,SPI.D2.CS,SPI.D2.1.POPU,SPI.D2.2.AGRI,SPI.D2.3.BIZZ,SPI.D2.4.HOUS,SPI.D2.5.AGRI,SPI.D2.6.LABR,SPI.D2.7.HLTH,SPI.D2.8.BIZZ,SPI.D3.AKI,SI.POV.NAHC,SH.DYN.MORT,SH.IMM.MEAS,SE.PRM.CMPT.ZS,SE.ADT.LITR.ZS,SH.H2O.BASW.ZS,SL.UEM.TOTL.NE.ZS,NV.IND.MANF.ZS,NE.GDI.TOTL.ZS,NY.GDP.DEFL.KD.ZG,BN.GSR.GNFS.CD,SN.ITK.DEFC.ZS,SPI.D4.DPO,SPI.D4.1.CALD,SPI.D4.2.NADA,SPI.D4.3.PORT,SPI.D4.4.TIME,SPI.D4.5.META,SPI.D4.6.USER,SPI.D4.7.GEOS,SPI
PAN,Panama,2018,29.166666666666668,0.5,0,0.5,0,0,0,0,0,1,0.5,1,0,57.49999999999999,1,1,0,1,0,1,0.6,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,57.14285714285714,1,1,0,1,1,0,0,58.86904761904761
PER,Peru,2018,41.66666666666667,1,0,1,0.5,0,0,0.5,0,1,1,0,0,87.5,1,1,1,1,1,1,0,1,100,1,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,0,0,1,75.14880952380953
PHL,Philippines,2018,45.83333333333333,1,0,0.5,0,1,0,0,0,1,1,1,0,91.25,1,1,1,1,1,1,0.3,1,100,1,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,77.12797619047619
PLW,Palau,2018,29.166666666666668,0.5,0.5,0,0.5,0,0,0,0.5,0,0.5,1,0,32.5,1,1,0,0.3,0,0,0.3,0,66.66666666666667,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,32.083333333333336
PNG,Papua New Guinea,2018,20.833333333333336,0.5,0.5,0,0,0,0,0,0,1,0.5,0,0,20,1,0,0,0.3,0,0,0.3,0,58.333333333333336,0,1,1,1,0,1,0,1,0,1,1,0,14.285714285714285,0,1,0,0,0,0,0,28.36309523809524
POL,Poland,2018,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,70,1,1,0,1,0.6,1,0,1,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,88.33333333333333
PRT,Portugal,2018,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,75,0,1,1,0,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,91.66666666666666
PRY,Paraguay,2018,37.5,0.5,0,0.5,0,1,0,1,0,1,0.5,0,0,82.5,1,1,1,1,0,1,1,0.6,91.66666666666667,1,1,1,0,1,1,1,1,1,1,1,1,57.14285714285714,1,1,0,1,0,1,0,67.20238095238096
PSE,West Bank and Gaza,2018,59.09090909090909,0,NA,1,0.5,1,0,1,0,1,1,0,1,82.5,1,1,1,1,0.6,1,0,1,83.33333333333333,1,1,0,1,1,1,1,1,1,1,1,0,85.71428571428571,1,1,1,1,1,1,0,77.65963203463204
QAT,Qatar,2018,33.33333333333333,0.5,0.5,0.5,0,0,0,0,0,1,0.5,1,0,45,1,1,0,0.3,0,1,0.3,0,83.33333333333333,0,1,1,1,1,1,1,1,1,1,1,0,57.14285714285714,1,0,0,1,1,0,1,54.70238095238095
ROU,Romania,2018,79.16666666666666,1,1,1,1,0,1,1,0.5,1,1,1,0,70,1,1,0,1,0.6,1,0,1,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,81.63690476190476
RUS,Russian Federation,2018,83.33333333333334,0.5,0.5,1,1,1,0,1,1,1,1,1,1,57.49999999999999,1,1,0,1,0,1,0,0.6,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,57.14285714285714,1,1,0,1,1,0,0,72.41071428571428
RWA,Rwanda,2018,41.66666666666667,0.5,0.5,1,0.5,1,0,0,0,1,0.5,0,0,77.5,1,0,1,1,1,0.6,0.6,1,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,77.70833333333334
SAU,Saudi Arabia,2018,29.166666666666668,1,0.5,0.5,0,1,0,0,0,0,0.5,0,0,66.25,1,1,1,0.3,0,1,0,1,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,68.19940476190476
SDN,Sudan,2018,16.666666666666664,0,0,0,0.5,0,0,0,0,1,0.5,0,0,27.500000000000004,1,0,0,0.6,0,0.3,0.3,0,66.66666666666667,0,1,1,1,0,1,0,0,1,1,1,1,42.857142857142854,0,1,0,1,1,0,0,38.42261904761905
SEN,Senegal,2018,41.66666666666667,0.5,0,0.5,0.5,1,0,0,0.5,1,1,0,0,63.74999999999999,1,1,0,0.6,1,0.6,0.6,0.3,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,70.69940476190476
SGP,Singapore,2018,62.5,1,0.5,1,0.5,1,0,0.5,1,0,1,1,0,62.5,1,1,0,1,0,1,0,1,83.33333333333333,0,1,1,1,1,1,1,1,1,1,1,0,85.71428571428571,1,1,1,1,1,0,1,73.51190476190476
SLB,Solomon Islands,2018,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,20,1,0,0,0.3,0,0,0.3,0,58.333333333333336,0,1,1,1,0,1,0,0,0,1,1,1,42.857142857142854,0,1,0,1,0,0,1,35.50595238095238
SLE,Sierra Leone,2018,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,27.500000000000004,1,0,0,0.3,0,0.3,0.6,0,75,0,1,1,1,0,1,0,1,1,1,1,1,14.285714285714285,0,1,0,0,0,0,0,34.404761904761905
SLV,El Salvador,2018,58.333333333333336,1,0,1,0,1,0,1,0,1,1,1,0,31.25,0.5,1,0,1,0,0,0,0,100,1,1,1,1,1,1,1,1,1,1,1,1,28.57142857142857,0,1,0,0,1,0,0,54.53869047619048
SMR,San Marino,2018,58.333333333333336,0.5,0,0.5,1,0,1,1,0.5,1,0.5,1,0,25,1,1,0,0,0,0,0,0,41.666666666666664,0,1,1,0,0,1,1,0,0,1,0,0,42.857142857142854,0,1,0,1,1,0,0,41.964285714285715
SOM,Somalia,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,1,0,25,0,1,1,0,0,1,0,0,0,0,0,0,14.285714285714285,0,1,0,0,0,0,0,12.946428571428571
SRB,Serbia,2018,79.16666666666666,1,1,1,0.5,1,1,0.5,0,1,0.5,1,1,53.75,1,1,0,1,0,1,0,0.3,100,1,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,79.65773809523809
SSD,South Sudan,2018,25,1,0.5,0,0.5,0,0,0,0,1,0,0,0,20,1,0,0,0.3,0,0,0,0.3,66.66666666666667,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,27.916666666666668
SUR,Suriname,2018,45.83333333333333,0.5,0,0.5,0.5,1,0,0,0.5,1,0.5,1,0,36.25,1,1,0,0.6,0,0,0.3,0,75,0,1,1,1,0,1,1,1,0,1,1,1,42.857142857142854,0,1,0,1,1,0,0,49.985119047619044
SVK,Slovak Republic,2018,100,1,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,92.26190476190476
SVN,Slovenia,2018,83.33333333333334,1,1,1,1,1,0,1,0,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,91.66666666666667
SWE,Sweden,2018,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,86.60714285714286
SYC,Seychelles,2018,58.333333333333336,0.5,0,1,0.5,1,0,0.5,0.5,1,1,1,0,32.5,1,1,0,0.6,0,0,0,0,75,0,1,1,1,0,1,1,1,1,1,1,0,42.857142857142854,1,0,0,1,1,0,0,52.17261904761905
SYR,Syrian Arab Republic,2018,25,0,0,0.5,0,1,0,0,0,1,0.5,0,0,30,0.5,0,0,0.6,0,1,0.3,0,25,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
TCD,Chad,2018,16.666666666666664,0.5,0,0,0,0,0,0,0,1,0.5,0,0,16.25,1,0,0,0.3,0,0,0,0,75,0,1,1,1,1,1,0,1,1,1,0,1,14.285714285714285,0,0,1,0,0,0,0,30.550595238095234
TGO,Togo,2018,37.5,0.5,0,1,0.5,1,0,0,0,1,0.5,0,0,52.5,1,1,1,0.6,0,0,0.6,0,100,1,1,1,1,1,1,1,1,1,1,1,1,42.857142857142854,0,1,1,1,0,0,0,58.214285714285715
THA,Thailand,2018,66.66666666666666,1,0,1,0,1,1,1,1,1,1,0,0,73.75,1,1,1,1,0.3,1,0.3,0.3,100,1,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,81.53273809523809
TJK,Tajikistan,2018,45.83333333333333,0.5,1,0,1,1,0,0,0.5,1,0.5,0,0,45,1,1,0,1,0,0.6,0,0,83.33333333333333,1,1,1,1,0,1,1,1,1,1,1,0,28.57142857142857,0,0,0,1,1,0,0,50.68452380952381
TKM,Turkmenistan,2018,4.166666666666666,0.5,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0.6,0,41.666666666666664,0,1,1,0,0,1,0,0,0,1,0,1,14.285714285714285,0,0,0,0,1,0,0,20.029761904761905
TLS,Timor-Leste,2018,50,1,0.5,1,0.5,1,0,0.5,0,1,0.5,0,0,57.49999999999999,1,0,0,1,0,1,0.6,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,0,1,1,1,1,0,1,65.56547619047619
TON,Tonga,2018,33.33333333333333,0.5,0.5,0,0.5,0,0,1,0,1,0.5,0,0,40,1,1,0,0.6,0,0,0.6,0,50,0,1,1,0,0,1,0,1,0,1,1,0,42.857142857142854,0,1,0,1,0,0,1,41.547619047619044
TTO,Trinidad and Tobago,2018,41.66666666666667,0.5,0.5,0.5,0,1,0,0,0,1,0.5,1,0,26.25,1,0.5,0,0,0,0,0.6,0,66.66666666666667,0,1,1,0,0,1,1,1,0,1,1,1,28.57142857142857,0,1,0,0,1,0,0,40.78869047619048
TUN,Tunisia,2018,33.33333333333333,0.5,0.5,1,0,0,0,0,0,1,1,0,0,51.24999999999999,1,0.5,0,0.6,0,1,1,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,0,1,65.49107142857143
TUR,Turkey,2018,100,1,1,1,1,1,1,1,1,1,1,1,1,47.5,1,0.5,0,1,0.3,1,0,0,100,1,1,1,1,1,1,1,1,1,1,1,1,85.71428571428571,1,1,1,1,1,1,0,83.30357142857143
TUV,Tuvalu,2018,8.333333333333332,0,0,0,0.5,0,0,0,0,0,0.5,0,0,20,1,0,0,0.3,0,0,0.3,0,50,0,1,1,1,0,1,1,0,0,1,0,0,28.57142857142857,0,1,0,0,0,0,1,26.726190476190474
TZA,Tanzania,2018,37.5,0.5,0,0.5,0,1,1,0,0,1,0.5,0,0,57.49999999999999,1,0.5,0,1,0.6,0.6,0.3,0.6,83.33333333333333,0,1,1,1,1,1,0,1,1,1,1,1,71.42857142857143,0,1,1,1,1,0,1,62.44047619047619
UGA,Uganda,2018,54.166666666666664,1,0.5,0,0,1,1,1,0.5,1,0.5,0,0,62.5,1,1,0,1,0,1,1,0,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,71.42857142857143,0,1,1,1,1,0,1,69.94047619047619
UKR,Ukraine,2018,87.5,1,1,1,1,1,1,0.5,0,1,1,1,1,47.5,0.5,0,0,1,0,1,0.3,1,83.33333333333333,1,1,1,0,0,1,1,1,1,1,1,1,42.857142857142854,1,0,0,1,1,0,0,65.29761904761904
URY,Uruguay,2018,37.5,0.5,0,0.5,0,0,0,0.5,0,1,1,1,0,62.5,1,1,1,1,0,1,0,0,100,1,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,1,1,1,1,1,0,0,67.85714285714286
USA,United States,2018,79.16666666666666,1,1,1,1,0,1,1,0.5,1,1,1,0,100,1,1,1,1,1,1,1,1,83.33333333333333,0,1,1,1,0,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,90.625
UZB,Uzbekistan,2018,66.66666666666666,0.5,1,1,0.5,1,0,0.5,1,1,0.5,1,0,15,0,0,0,0.6,0,0,0.6,0,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,100,1,1,1,1,1,1,1,68.33333333333333
VCT,St. Vincent and the Grenadines,2018,41.66666666666667,0.5,0,0.5,0.5,1,0,0,0,1,0.5,1,0,26.25,1,0.5,0,0,0,0.3,0.3,0,75,0,1,1,1,0,1,0,1,1,1,1,1,28.57142857142857,0,1,0,1,0,0,0,42.87202380952381
VEN,"Venezuela, RB",2018,25,0.5,0,0,0,1,0,0,0,1,0.5,0,0,32.5,1,1,0,0,0,0.3,0.3,0,66.66666666666667,1,1,1,1,1,1,0,0,0,0,1,1,42.857142857142854,0,1,0,1,1,0,0,41.75595238095238
VNM,Vietnam,2018,41.66666666666667,0.5,0.5,1,0.5,1,0,0,0,0,0.5,1,0,75,1,1,1,1,0,1,0,1,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,66.36904761904762
VUT,Vanuatu,2018,16.666666666666664,0.5,0,0,0,0,0,0,0,1,0.5,0,0,26.25,1,0.5,0,0.3,0,0,0.3,0,58.333333333333336,0,1,1,0,0,1,0,1,0,1,1,1,42.857142857142854,0,1,0,1,0,0,1,36.026785714285715
WSM,Samoa,2018,41.66666666666667,0.5,0.5,0.5,0.5,1,0,0,0.5,1,0.5,0,0,43.75,1,1,0,0.6,0,0.6,0,0.3,75,0,1,1,1,0,1,1,1,0,1,1,1,57.14285714285714,1,1,0,1,1,0,0,54.389880952380956
XKX,Kosovo,2018,50,0.5,0.5,1,0.5,1,0,0,1,1,0.5,0,0,48.75,1,0,0,1,0.3,1,0.6,0,50,1,0,0,0,0,0,1,1,1,1,1,0,100,1,1,1,1,1,1,1,62.1875
YEM,"Yemen, Rep.",2018,25,0.5,0,0.5,0.5,1,0,0,0,0,0.5,0,0,27.500000000000004,0.5,0.5,0,0.3,0,0.3,0.6,0,58.333333333333336,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.708333333333336
ZAF,South Africa,2018,62.5,1,0.5,0.5,0.5,1,0,0.5,0.5,1,1,0,1,60,1,0.5,0,1,1,1,0.3,0,91.66666666666667,0,1,1,1,1,1,1,1,1,1,1,1,71.42857142857143,1,1,0,1,1,0,1,71.39880952380953
ZMB,Zambia,2018,37.5,1,0.5,0.5,0,1,0,0,0,1,0.5,0,0,55.00000000000001,1,0.5,0,0.6,1,1,0.3,0,83.33333333333333,1,1,1,0,0,1,1,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,58.24404761904761
ZWE,Zimbabwe,2018,41.66666666666667,0.5,0.5,0.5,0.5,1,0,0,0.5,1,0.5,0,0,70,1,0,1,1,1,0.6,1,0,75,1,1,1,0,0,1,0,1,1,1,1,1,57.14285714285714,0,1,1,1,1,0,0,60.952380952380956
NA,Côte d'Ivoire,2018,29.166666666666668,0.5,0.5,0.5,0.5,0,0,0,0,1,0.5,0,0,60,1,1,0,0.6,0.3,0.3,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
NA,"Macedonia, FYR",2018,66.66666666666666,0.5,0,1,1,1,0,0.5,0,1,1,1,1,45,0.5,0.5,0,1,0,1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
NA,São Tomé and Principe,2018,41.66666666666667,0.5,0.5,0.5,0,1,0,0,0,1,0.5,1,0,27.500000000000004,1,0,0,0.6,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
NA,Swaziland,2018,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31.428571428571427,1,NA,0,0.6,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,Afghanistan,2019,33.33333333333333,0.5,0,0,0,1,0,0.5,0.5,1,0.5,0,0,30,0,0.5,0,1,0,0.3,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,0,0,1,NA
AGO,Angola,2019,37.5,0.5,0,1,0.5,1,0,0,0,1,0.5,0,0,40,1,0,1,0.6,0,0,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,1,1,1,1,0,0,0,NA
ALB,Albania,2019,75,1,1,1,0.5,1,0,0,1,1,0.5,1,1,57.49999999999999,1,1,0,1,0,1,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
ARG,Argentina,2019,45.83333333333333,1,0,0.5,0,1,0,1,0,0,1,1,0,57.49999999999999,1,1,0,1,0,1,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
ARM,Armenia,2019,87.5,1,1,1,0.5,1,1,0.5,0.5,1,1,1,1,50,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
ATG,Antigua and Barbuda,2019,33.33333333333333,1,0,0.5,0,0,0,0,0,1,0.5,1,0,22.5,1,0.5,0,0,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
AZE,Azerbaijan,2019,79.16666666666666,0.5,1,1,1,1,1,0.5,0,1,0.5,1,1,52.5,1,1,0,1,0,0.6,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
BDI,Burundi,2019,41.66666666666667,0.5,0,0.5,0.5,1,0,0,0,1,0.5,1,0,22.5,0.5,0,0,1,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
BEN,Benin,2019,25,0.5,0,0.5,0,0,0,0,0.5,1,0.5,0,0,47.5,1,0,0.5,1,0,0.3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,1,0,0,NA
BFA,Burkina Faso,2019,33.33333333333333,0.5,0,1,0,1,0,0,0,1,0.5,0,0,38.75,0.5,1,0,1,0,0,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
BGD,Bangladesh,2019,25,0.5,0,1,0,0,0,0,0,1,0.5,0,0,50,1,0.5,0,0.6,0,1,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,0,1,1,1,0,1,1,NA
BGR,Bulgaria,2019,91.66666666666666,1,1,1,1,1,1,1,1,1,1,1,0,75,1,1,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
BIH,Bosnia and Herzegovina,2019,62.5,0.5,1,1,0,1,0,1,0.5,1,0.5,1,0,36.25,1,0,0,0.6,0,1,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
BLR,Belarus,2019,87.5,1,1,1,1,1,0,0.5,1,1,1,1,1,32.5,1,0,0,1,0,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
BLZ,Belize,2019,29.166666666666668,0.5,0,0.5,0,1,0,0,0,1,0.5,0,0,52.5,1,1,0,0.6,0,1,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
BOL,Bolivia,2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,48.75,1,1,0,1,0.3,0.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
BRA,Brazil,2019,79.16666666666666,1,1,1,0.5,1,0,1,1,1,1,1,0,62.5,1,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
BTN,Bhutan,2019,16.666666666666664,0.5,0,0,0,0,0,0,0,1,0.5,0,0,50,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,0,0,1,NA
BWA,Botswana,2019,37.5,0.5,0,1,0.5,1,0,0,0,1,0.5,0,0,40,1,1,0,0.6,0,0,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
CAF,Central African Republic,2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,13.750000000000002,0.5,0,0,0,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.285714285714285,0,0,1,0,0,0,0,NA
CHL,Chile,2019,79.16666666666666,1,1,0.5,0.5,1,0,1,0.5,1,1,1,1,56.25,1,0.5,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
CHN,China,2019,62.5,1,0.5,1,1,1,0,0.5,0.5,1,1,0,0,52.5,1,1,0,1,0,0.6,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,0,1,1,1,0,1,NA
CMR,Cameroon,2019,33.33333333333333,0.5,0,1,0,1,0,0,0,1,0.5,0,0,28.749999999999996,0.5,0,0,0.3,0,0.3,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,1,1,0,0,0,NA
COD,"Congo, Dem. Rep.",2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,18.75,0,0,0,0.3,0,0,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.285714285714285,0,0,1,0,0,0,0,NA
COG,"Congo, Rep.",2019,20.833333333333336,0,0,0,0,1,0,0,0,1,0.5,0,0,22.5,0.5,1,0,0.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.285714285714285,0,0,0,0,1,0,0,NA
COL,Colombia,2019,54.166666666666664,1,0.5,1,0,0,0,1,0,1,1,0,1,70,1,1,0,1,0.6,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
COM,Comoros,2019,29.166666666666668,1,0,0,0,1,0,0,0,1,0.5,0,0,37.5,1,0.5,0,0.6,0,0.3,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,1,1,0,0,0,NA
CPV,Cabo Verde,2019,29.166666666666668,0.5,0,0,0,0,0,0.5,0,1,0.5,1,0,48.75,1,1,0,0.3,0,1,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
CRI,Costa Rica,2019,75,1,1,1,0.5,1,0,1,0.5,1,1,1,0,75,1,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
DJI,Djibouti,2019,25,0.5,0.5,0,0,0,0,0,0.5,1,0.5,0,0,32.5,1,0,0,1,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,1,0,1,0,0,0,NA
DMA,Dominica,2019,41.66666666666667,0.5,0,0.5,0.5,1,0,0,0,1,0.5,1,0,20,1,0,0,0,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
DOM,Dominican Republic,2019,54.166666666666664,1,1,1,0,1,0,1,0,1,0.5,0,0,45,1,0,0,1,0,1,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,0,0,1,NA
DZA,Algeria,2019,37.5,0.5,1,0.5,0,1,0,0,0,1,0.5,0,0,28.749999999999996,0.5,0.5,1,0,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,1,1,1,1,0,0,0,NA
ECU,Ecuador,2019,45.83333333333333,1,0,1,0,1,0,0,0.5,1,1,0,0,68.75,1,0.5,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
EGY,"Egypt, Arab Rep.",2019,66.66666666666666,0.5,0.5,1,0.5,1,0,0,0.5,1,1,1,1,50,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
ERI,Eritrea,2019,8.333333333333332,0,0,0,0,0,0,0,0,1,0,0,0,7.5,0,0,0,0,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
ETH,Ethiopia,2019,16.666666666666664,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0,45,0.5,0.5,0,0,1,1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,1,1,1,0,1,0,0,NA
FJI,Fiji,2019,50,1,0.5,1,0,1,0,0,0,1,0.5,1,0,43.75,1,1,0,0.6,0,0.6,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
FSM,"Micronesia, Fed. Sts.",2019,16.666666666666664,0.5,0,0,0,1,0,0,0,0,0.5,0,0,32.5,1,1,0,0.3,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,0,0,1,1,0,1,NA
